"load_id","client_name","integration_id","load_code","delivery_date","locality_name","vehicle_name","dock","assembled_percentage","checked_percentage","loaded_percentage","load_status_name","load_weight","vehicle_weight_capacity","vehicle_weight_occupation","returnable_quantity_boxes","mix_quantity_boxes","quantity_boxes","returnable_assembler_quantity","mix_assembler_quantity","checker","checking_time","checker_under_count_error_quantity","checker_over_count_error_quantity","checker_total_error_quantity","checker_2","checking_time_2","checker_2_under_count_error_quantity","checker_2_over_count_error_quantity","checker_2_total_error_quantity","checker_3","checking_time_3","checker_3_under_count_error_quantity","checker_3_over_count_error_quantity","checker_3_total_error_quantity","loading_time","operation_time","created_at","updated_at","checking_time_total"
8449,,"5351883","5351883",2026-06-08,Sorocaba,"000578",,0.0,0.0,0.0,,3021.025,,,170,138,305,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8451,,"5351885","5351885",2026-06-08,Sorocaba,"000593",,0.0,0.0,0.0,,4367.9400000000005,,,302,179,481,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8447,,"5351881","5351881",2026-06-08,Sorocaba,"000574",,0.0,0.0,0.0,,6751.99,,,478,97,573,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8611,,"5352270","5352270",2026-06-10,Sorocaba,"000577",,0.0,0.0,0.0,,8306.451666666668,,,406,665,1070,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8715,,"5352420","5352420",2026-06-12,Sorocaba,"007157",,0.0,0.0,0.0,,6868.640000000001,,,399,491,890,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8609,,"5352280","5352280",2026-06-10,Sorocaba,"000596",,0.0,0.0,0.0,,4618.716666666666,,,241,429,668,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8638,,"5352310","5352310",2026-06-10,Sorocaba,"000621",,0.0,0.0,0.0,,16780.799999999996,,,3840,,3840,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8587,,"5352236","5352236",2026-06-10,Sorocaba,"005140",,0.0,0.0,0.0,,5735.2,,,301,598,899,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8717,,"5352467","5352467",2026-06-12,Sorocaba,"004107",CESARIO 8 ,10.0,10.0,0.0,Finalizado pelo Operador,9106.78,,,1876,59,1935,0,0,ALMIR ROGERIO FERREIRA DE LIMA,7.15,0,0,0,,,,,,,,,,,,8.63,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,7.15
8789,,"5352660","5352660",2026-06-12,Sorocaba,"000621",,0.0,0.0,0.0,,16067.400000000005,,,300,3840,4140,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
